id,title,rank,keyword_Location,cluster,clusterLabel
831342406,High traffic density on highway,583,Scotland|Glasgow - Scotland|Lane County|UK,car_traffic,Car traffic
1369948136,"Volcanic eruption from La Palma, Cumbre Vieja fumarole, view from Roque de los Muchachos. Huge Eruption column expelled (october - 15th - 2021)",584,La Palma - Canary Islands|Atlantic Islands|Canary Islands|Roque De Los Muchachos|Spain|San Cristóbal de La Laguna,chimney,Chimney
1181217715,Realistic Dry Ice Smoke Clouds Fog,585,UK,other,Other
1147605498,Rustic art design texture.,586,USA,other,Other
170099932,Smog and Traffic Jam in Beijing,587,Beijing|China - East Asia|Asia,car_traffic,Car traffic
184993047,Morning smoke from factories with rising sun - wide,588,,chimney,Chimney
528073192,"Aerial View of Kathmandu City, Nepal",589,South Asia|Kathmandu|Asia|Nepal,foggy_city,Foggy city
1401553267,Pollution Factory Smoke in Air with Sky Bad for the Environment,590,USA,chimney,Chimney
1386867921,Ventilation holes.,591,Russia,devices,Devices
474625080,Sunrise at the Bromo volcano mountain in Indonesia,592,Indonesia|Java|Surabaya|Asia|East Java Province,other,Other
918015130,Oakland Temple and City from Oakland Hills.,593,San Francisco - California|San Francisco Bay|Salt Lake City Mormon Temple - Utah|Oakland - California|California|USA|Alameda County|Silicon Valley|San Francisco Bay Area,other,Other
645802374,"Portrait of man wearing facial hygienic mask outdoors. Ecology, air pollution, Environmental awareness and virus protection concept",594,Serbia and Montenegro,masks,Masks
1135438279,Room with concrete floor and smoke,595,Indonesia,other,Other
1482213005,Climate Change,596,,other,Other
1354071558,German factory with chimneys and a lot of smoke and steam up to the sky,597,Germany,chimney,Chimney
1193377487,Air Pollution,598,USA,chimney,Chimney
1213754580,"Young woman with beautiful blue eyes and disheveled hair wearing protection face mask against coronavirus MERS-Cov, Novel coronavirus 2019-nCoV. Concept of coronavirus quarantine and pandemic.",599,Ukraine,masks,Masks
1399875931,"Areal view of Amager Bakke, Slope or Copenhill, incineration plant, heat and power waste-to-energy plant and offshore wind turbines power",600,Oresund Region|Amager|Scandinavia|Baltic Countries|Copenhagen|Europe|Denmark,foggy_city,Foggy city
1735457277,"Power plant near Ulaanbaatar city, Mongolia",601,East Asia|Independent Mongolia|Ulan Bator,chimney,Chimney
171152685,"residential and industrial city suburbs (Paris, France)",602,Paris - France|France,foggy_city,Foggy city
1467145113,Innsbruck city view with colourful houses and mountains at beautiful sunset time in the historic city centre Tyrol in western Austria.,603,Tyrol State - Austria|Innsbruck|Europe|Austria,other,Other
1309686005,Air purifier on wooden floor in comfortable home. Fresh air and healthy life.,604,Thailand,devices,Devices
1160902032,Nickel Refinery covered in dust,605,Australia,other,Other
643293310,dramatic sunset on the sky and coal power plant factory,606,Czech Republic,other,Other
1370719828,Sunset over London on misty day,607,UK,other,Other
1743228632,Manhattan bridge and Brooklyn Bridge in haze or smoke or fire smoke,608,Brooklyn Bridge|USA|Lower Manhattan|Dumbo - New York|Manhattan Bridge|New York City,other,Other
157336229,Blast furnaces with windmills,609,Ijmuiden|Netherlands|Europe,chimney,Chimney
1305332216,Pollution And Environment Smog Detector,610,Germany,devices,Devices
1502449656,Montreal under wildfire smog,611,Canada,foggy_city,Foggy city
136919169,XXL air pollution,612,,chimney,Chimney
158891245,chimneys in Queens,613,Roosevelt Island|Queens - New York City|Manhattan - New York City|New York City,other,Other
94502239,Aerial view of oil refinery,614,Houston - Texas|Texas|USA|Gulf Coast States,other,Other
1370291115,3d flame,615,,chimney,Chimney
187427847,Texture of dust in the wind over black background,616,,other,Other
140446388,Motion blurred cars and trucks driving on the highway,617,Germany|Bavaria|Munich,car_traffic,Car traffic
1452240827,Shocked senior tourists looking up outdoors,618,Brazil|São Paulo State,masks,Masks
174658616,Aerial view of San Francisco,619,California|San Francisco - California|USA|Marin Headlands|Western USA|San Francisco Bay|San Francisco Bay Area,other,Other
96316853,industrial worker,620,,other,Other
640322960,steel long pipes in crude oil factory during sunset,621,Alaska - US State,exhaust,Exhaust
1219757862,Aerial view of city buildings in foggy day,622,Hong Kong|International Finance Center - Hong Kong|China - East Asia|Victoria Harbour - Hong Kong|Asia,foggy_city,Foggy city
1188307961,Heatwave on the city with the glowing sun background,623,Indonesia,foggy_city,Foggy city
1427517220,Carbon neutral and net zero concept natural environment A climate-neutral long-term strategy greenhouse gas emissions targets Globe globe with green net center icon.,624,Thailand,other,Other
1208870231,A toy house flies on a parachute from a medical mask. The concept of a protected house from viruses,625,Russia,other,Other
1345174264,People are holding banner signs while they are going to a demonstration against climate change,626,Italy,other,Other
510286515,"Hazy sunset, City of London",627,City of London|London - England,foggy_city,Foggy city
157189938,Four Chimneys and Smoke,628,,chimney,Chimney
1257560392,"Highrise skyscrapers of metropolis in smog, Los Angeles, California USA. Air toxic pollution and misty urban downtown skyline. Cityscape in dirty fog. Low visibility in city with ecology problems",629,California|Hollywood - California|Los Angeles County|USA,foggy_city,Foggy city
1202286487,"Man wearing a respirator mask device for health protection at an airport or railway train station in a crowd of people while travelling. Epidemic corona virus infection, flu sickness and travel illness concept.",630,Asia|Europe|Austria,masks,Masks
868277928,Factory,631,USA,other,Other
514269819,elderly chinese woman wearing mask for protect air pollution,632,,masks,Masks
1220761326,Woman in protective gloves and mask in the office,633,Poland,masks,Masks
507006235,woman with mask,634,Hong Kong|Singapore|East Asia|China - East Asia|Asia,masks,Masks
1174080391,Auto mechanic wearing protective work gloves holding dirty used air filter above a car engine,635,Serbia,other,Other
174854930,Particles Colliding - Nuclear Fission / Antimatter,636,,other,Other
1342229191,"A lake in the shape of the world's continents in the middle of untouched nature. A metaphor for ecological travel, conservation, climate change, global warming and the fragility of nature.3d rendering",637,Continent - Geographic Area,other,Other
958709518,Eco friendly transportation concept. 3d rendering of green green truck icon on fresh spring meadow with blue sky in background.,638,,other,Other
683503676,Thermal power plant,639,Haryana|India,chimney,Chimney
1140956322,Top view of the city street in the poor quarter of new Delhi.,640,Washington Metrorail|New Delhi|Delhi|India,foggy_city,Foggy city
1055023738,Silhouette of Jakarta cityscape at dusk time,641,Jakarta|Indonesia|Asia,foggy_city,Foggy city
183791895,smoke,642,,other,Other
1095217318,Steam Pipes in New York City,643,USA|Manhattan - New York City|New York City|Eastern USA,chimney,Chimney
654294094,Smoking Chimneys of a Coal Fired Power Plant,644,Mannheim|Germany,chimney,Chimney
1168535724,Earth from space closeup,645,Italy|Continent - Geographic Area,other,Other
1195666892,Australian Bushfire - Rural Fire Service vehicle,646,Australia,other,Other
600993640,Fire burns stubble on the field destroy summer.,647,,chimney,Chimney
1227601233,Pink cloud,648,,other,Other
1400960132,Light bulb is located on soil. plants grow on stacked coins Renewable energy generation is essential for the future. Renewable energy-based green business can limit climate change and global warming.,649,Thailand,other,Other
1367246283,Trucking In Winter,650,Canada|North America,car_traffic,Car traffic
523831557,CO2 Polution,651,,chimney,Chimney
1372972509,Blue green background dark turquoise gradient hazy painted texture with black bottom and teal top in abstract header banner backdrop design,652,USA,other,Other
1136564098,view of the Magnitogorsk Metallurgical Plant,653,Russia,chimney,Chimney
1164496528,"Young boy wearing gasmask, respirator portrait",654,,masks,Masks
1454736299,Aerial view of Chiangmai with PM 2.5 pollution covering the city.,655,Chiang Mai Province|Thailand|Asia,foggy_city,Foggy city
1393508478,"Panoramic top view of Katmandu city, capital of Nepal.",656,South Asia|Bagmati Province|Kathmandu|Asia|Nepal|Kathmandu Valley,foggy_city,Foggy city
465068980,Factory Smokestacks,657,,chimney,Chimney
1184915589,Zero emissions bus,658,Türkiye - Country,other,Other
1330405424,Meteorological monitoring - Perfect Storm Conditions,659,Russia,other,Other
614140598,Heavy rain over Jakarta,660,Southeast Asia|Java|Jakarta|Indonesia|Asia,foggy_city,Foggy city
1341082026,"Close-up image of Indian cityscape sunset a dramatic orange and pink sky, air pollution, high water vapour and dust particle levels",661,India,foggy_city,Foggy city
1173376974,A scientist in sterile coverall gown using alcohol 70% and cleanroom wiper for cleaning Biological Safety Cabinet (BSC),662,Thailand,other,Other
1350384252,Offshore Wind Farm,663,Europe|UK,other,Other
175538573,Low Emission Zone Sign,664,England|Greater London|UK|London - England,other,Other
1254414401,Siblings with N95 respiratory mask outdoors at night,665,Brazil,masks,Masks
1224277378,Helicopter dumping water on forest fire,666,California|Thailand|Brazil,chimney,Chimney
1479138343,"Phosphate loading in the Port of Dakar, Dakar, Senegal",667,Senegal|West Africa|Dakar,other,Other
1345781370,Morning in Belgrade,668,Serbia|Belgrade - Serbia,foggy_city,Foggy city
174983965,Denver traffic emits exhaust copy space,669,Denver|Colorado,exhaust,Exhaust
1216044531,Woman wearing mask to avoid infectious diseases,670,Türkiye - Country,masks,Masks
1206902044,PM2.5 - measuring indoor air quality and air purifier effectiveness. Dust free area for health.,671,Thailand,devices,Devices
1213852181,Young couple meet in quarantine,672,Bulgaria,masks,Masks
517340891,Oil pipeline in industrial district with factories at dusk,673,,foggy_city,Foggy city
1561638855,Artificial Intelligence Sustainable Responsible Technology,674,Canada,other,Other
1369204459,Old slide scan of atom bomb exploding in the desert with red hot fire cloud at the top,675,USA,chimney,Chimney
510383774,Smoking exhaust pipe,676,,exhaust,Exhaust
918014992,Sunset over Oakland and San Francisco Hazy Skylines.,677,San Francisco - California|California|USA,foggy_city,Foggy city
1370877378,Close up old catalytic converter in hand Car service man remove from engine gasoline car dust clogged condition on filter in service concept and engine room in the background,678,Thailand,other,Other
1341008239,Close up Air purifier in the room is very safe and clean to breathe with filter dust PM 2.5 and a man use computer desktop working in home in clean air,679,Thailand,devices,Devices
1442960535,Sustainble green building. Eco-friendly building in modern city. Sustainable glass office building with tree for reducing carbon dioxide. Office with green environment. Corporate building reduce CO2.,680,Thailand,other,Other
1212975646,"A facing back hoody boy hands in pocket, standing in an abondoned road in air pollution, foggy weather",681,Asia|Türkiye - Country,other,Other
1440443262,Close up earth on nature background with icon H2 Fuel Modern Manufacturing. Hydrogen green clean ecological energy. Hydrogen Industry Concept.,682,Thailand,other,Other
1194410287,BLACK SOMKE ON WHITE BACKGORUND,683,India,other,Other
1212923913,6-7 years old cute child wearing surgical mask.,684,Türkiye - Country,masks,Masks
184873500,Coal-fired power plant on river in eastern Wyoming,685,Wyoming|Western USA,foggy_city,Foggy city
1045221254,Los Angeles skyline,686,City Of Los Angeles|USA,foggy_city,Foggy city
1337935145,Paris City View,687,Paris - France|France|Paris Right Bank|Eiffel Tower - Paris|Paris Left Bank,foggy_city,Foggy city
1423404077,"Green energy for clean and sustainable environment. Wind energy used in the industry of factories, machines and technologies. Reducing Co2 emissions and limiting global warming and climate change",688,,other,Other
1219487516,Senior man in home quarantine,689,Serbia,masks,Masks
1214585205,Looking trough the window,690,Serbia,other,Other
1032688398,power station,691,Shanghai|East China|China - East Asia,other,Other
1386797230,"ESG concept of environmental, Green ethical business preserving resources, reducing CO2, caring for employees. Person hand holding with VR screen ESG icon.",692,Thailand,other,Other
1423246099,"Close-up View Of Air Purifier In Empty Classroom For Fresh Air, Healthy Life And Removing Dust",693,USA,other,Other
1216167705,Woman wearing a medical mask in a subway,694,Berlin|Germany,masks,Masks
1154126968,Vignette grunge vintage background.,695,USA,other,Other
1148966941,"The colorful light of sunset shines on the cars, trucks and buses stuck in crosstown traffic on 42nd through Midtown Manhattan during rush hour in New York City",696,Queens - New York City|USA|Brooklyn - New York|Manhattan - New York City|Midtown Manhattan|Harlem|New York City,foggy_city,Foggy city
1442965509,"The pollution hand and effective management with netzero symbols - renewable energy, reduced CO2 emissions, green production, and waste recycling in business, net zero carbon.",697,Thailand,other,Other
1347928303,Background Halloween Black Friday Abstract Ink Marbled Paper  Obsidian Lava Smoke Smog Fumes Texture Spooky Spider Web Pattern Horror Suminagashi Watercolor Night Fractal Art,698,,other,Other
1450384722,Warehouses with solar panels,699,Czech Republic,other,Other
1089801930,Industrial Plant Emissions,700,Canada,chimney,Chimney
1502289160,"Global sustainable environment concept - ESG, net zero, eco, co2, carbon, human hand holding green globe orb with growing tree save our planet, world environment day, earth day and climate change",701,Thailand,other,Other
1200751245,Post Apocalyptic Urban Landscape (Dusk),702,,foggy_city,Foggy city
956030800,Airborne dust particles and allergy concept.,703,Türkiye - Country,other,Other
1074834080,Sawing off the branch you are sitting on,704,,other,Other
1262141034,Holding the paper with REUSE REDUCE RECYCLE message in front of a beautiful blur nature background,705,Türkiye - Country,other,Other
1371915057,Renewable energy-based green businesses can limit climate change and global warming. Clean and environmentally friendly environment without carbon dioxide emissions.Reduce CO2 emission concept.,706,,other,Other
924139372,Rush hour with defocused cars and generic vehicles - Traffic jam in Los Angeles downtown - Blurred bokeh postcard of american iconic city with dark contrast sunshine filter - Transportation concept,707,Beverly Hills - California|City Of Los Angeles,car_traffic,Car traffic
1417100326,Technician cleaning air conditioner filter,708,Serbia,other,Other
803605554,Panoramic view of south central Mumbai at golden hour (dusk),709,Mumbai|India|Asia,foggy_city,Foggy city
117833310,Air polluting ship,710,,other,Other
1405723208,Child's hands covering downward CO2 emissions graph on natural green background,711,Japan,other,Other
1154663313,industrial steam pipe with valves and stainless steel actuators,712,Brazil,other,Other
1216368087,Single mother with pollution mask holding a baby,713,Serbia,masks,Masks
1383854915,"Lower CO2 emissions and carbon footprint to limit global warming and climate change. Net zero greenhouse gas and green business based on renewable energy, electric transport, offset by planting tree.",714,Germany,other,Other
1387848928,"Developing sustainable CO2 concepts and renewable energy businesses, reducing CO2 emissions in an environmentally friendly way using renewable energy. and can limit climate change, climate, global warming",715,Thailand,other,Other
667523914,Chimney made of red bricks over white sky,716,Netherlands,devices,Devices
1030850914,Post Apocalypse Urban Landscape,717,,foggy_city,Foggy city
1289688602,"smoking chimneys on a background of blue sky, ecological disaster",718,Russia|New South Wales,chimney,Chimney
1342460838,"Green eco house with trees. Autonomy and natural resources economy. Energy saving technologies in housing. Carbon neutrality. Naturalness. Environmentally friendly, energy efficient and zero emissions",719,,other,Other
1192622961,child girl in a mask and her parent helping her to wear a mask,720,India,masks,Masks
1419072504,"CO2 white fog, concept showing the problem of carbon dioxide and CO2 emissions for the environment, global warming, sustainable development. and green business from renewable energy",721,Thailand,other,Other
1214826125,Conceptual spooky New York City view,722,Midtown Manhattan|USA|Manhattan - New York City|New York City,foggy_city,Foggy city
1286032486,Man's hand delivering a miniature tree into a girl's hands with renewable energy symbol.,723,Spain,other,Other
1415168715,The concept of carbon neutral and net zero. natural environment A climate-neutral long-term strategy greenhouse gas emissions targets with green net center icon on hand cap and green background,724,Thailand,other,Other
1496882648,panoramic landscape view of Odessa city and skyscape that showing smog,725,Ukraine,foggy_city,Foggy city
471824724,"Factory, Industrial plant",726,China - East Asia|India,other,Other
1207725287,Woman with mask crossing street,727,Serbia,other,Other
153967488,Oil industry well pumps,728,California|Gulf Coast States|USA|United Arab Emirates|Persian Gulf Countries|Texas,other,Other
166041568,"UCLA campus in Los Angeles, California - aerial view",729,City Of Los Angeles|Los Angeles County|Southern California|California|USA|UCLA Medical Center,other,Other
1127556526,"Steel plant, Metallurgical plant, Metallurgical steelmaking factory.",730,Thailand,other,Other
1135658489,"Power station, Combined heat power plant at night, Large combined cycle power plant.",731,Thailand,other,Other
624125464,Child wearing a gas mask against air pollution,732,,masks,Masks
1429314019,Environmental technology concept. sustainable ESG modernization development by using technology of renewable resources,733,Thailand,other,Other
1098179350,City air pollution concept. Close up woman wearing N95 mask to protect pm2.5 air pollution in city,734,Asia|Thailand|Bangkok|China - East Asia,masks,Masks
1410921706,Global Warming - Solar Panels,735,Washington DC|USA,other,Other
1387809186,The background of heavy clouds of smoke can cause environmentally harmful air pollution.,736,Thailand|Asia,chimney,Chimney
1226971768,young female student going to school wearing protective facemask,737,Malaysia|Wuhan|China - East Asia,masks,Masks
1057111144,rear_mirror,738,Hamburg - Germany|Europe|Germany,car_traffic,Car traffic
1341466953,Black Marble Abstract Ink Texture Liquid Luxury Onyx Background Smoke Gradient Pattern Dark Gray Grey Dirt Full Frame Suminagashi Spooky Horror Halloween Dirty Shape Night Watercolor Art,739,,other,Other
1466221462,PM 2.5,740,Thailand,other,Other
864471452,Traffic jam in a highway,741,USA,car_traffic,Car traffic
1381031760,"Africa, Ghana, Accra: Aerial view over Accra, black smoke from burning garbage",742,Africa|West Africa|Accra|Ghana,foggy_city,Foggy city
1014880776,Campfire at camp in the Adirondack Mountains of Upstate New york.,743,USA|New York State,other,Other
1176703162,"Burning industrial distribution warehouse, aerial drone view",744,Voronezh|Russia,chimney,Chimney
105942383,female commuter,745,,masks,Masks
1065784452,Woman feeling bad because fo the air polution outdoors,746,Poland,masks,Masks
1133412587,"Pyramids silhouettes over Cairo, Egypt",747,Middle East|Egypt|West Asia|North Africa|Africa|Cairo,foggy_city,Foggy city
1295808572,Young Asian Pregnant Woman wearing protective face mask standing in commuter skytrain or metro,748,Asia,other,Other
1172758464,nature versus industry,749,Netherlands,other,Other
909445108,Abstract Building on watercolor painting background. City on Digital illustration brush to art.,750,Thailand|Manhattan Financial District|Alberta,foggy_city,Foggy city
1293369393,Multi-lane avenue with cars and buses in Bogotá Colombia (Autopista Norte - North Highway),751,Colombia,car_traffic,Car traffic
1275748372,Pregnant Asian women wear a protective mask to prevent germs. Look out of the window During the quarantine at home for preventing coronavirus and covid-19 infection.,752,Thailand|Asia,other,Other
503081396,Tel Aviv city during the haze of sand,753,Tel Aviv|West Asia|Israel,foggy_city,Foggy city
1355771337,Little Stony Point along the Hudson River in Cold Spring New York during a Foggy Day,754,Cold Spring|Mid-Atlantic - USA|USA|New York State|Hudson Valley,other,Other
1379130050,factory smoking chimney in nature,755,Slovakia,chimney,Chimney
1213993327,man hold stop pollution sign,756,Taiwan|Asia,masks,Masks
1308472120,"A diesel particulate filter in the exhaust system in a car on a lift in a car workshop, seen from below.",757,Germany,other,Other
1146131463,Aerial view of burning industrial distribution warehouse,758,Voronezh|Russia,chimney,Chimney
1282911581,Fire is coming Woolsey fire November 2018 Malibu ca,759,California|USA|Malibu,other,Other
962177644,air purifier in bed room. air cleaner removing fine dust in house.,760,South Korea,other,Other
521108243,ecology independent home symbol,761,,other,Other
930779838,Damaged chimney under fumes,762,Serbia,chimney,Chimney
167630972,Oilsands Tailings Pond,763,Fort McMurray|Canada|Alberta,other,Other
1474968668,Asian woman wearing the N95 Respiratory Protection Mask against PM2.5 air pollution and headache Suffocate. City air pollution concept,764,Thailand|Bangkok|Asia,masks,Masks
1217886006,Commuter with medical face mask using her smart phone,765,Scandinavia|Sweden|Nordic Countries,masks,Masks
612760714,"Aerial view of big city at misty sunrise, Bangkok, Thailand",766,Asia,other,Other
1217841415,Black polluted smoke coming out from industry showing the environmental concern,767,India,chimney,Chimney
1306081660,Thermal power station in an old communist type block of flats neighborhood in Bucharest.,768,Former Soviet Union|Bucharest|Romania,chimney,Chimney
1712218617,Air Monitoring Instrument for Environmental Pollution Assessment,769,Australia,other,Other
1499689170,hand holding a magnifying glass to check the  good air quality and clean outdoor air quality safe from pollution dust PM 2.5,770,Thailand,other,Other
1359747893,Aerial View of Large Coal Fired Power Plant,771,USA,chimney,Chimney
1268906686,Heroes Fly Here,772,Sonoma County|California|USA,foggy_city,Foggy city
1488385424,"Abstract environment thunderstorm, dark blu empty street, asphalt floor, studio room with smoke floating up the interior texture, transportation  background, spotlight, future digital technology",773,Thailand,other,Other
1372141223,Vehicle registration document of a diesel car,774,Germany,other,Other
182155695,Traffic Streaks and Oil Refinery,775,USA|California|City Of Los Angeles|Los Angeles County|The Americas,other,Other
1204084510,"Students wearing  protection mask to prevent germ, virus and PM 2.5 micron in classroom",776,Asia|Taiwan,masks,Masks
532131097,Heavy Traffic in Los Angeles,777,Southern California|California|City Of Los Angeles|Los Angeles County,car_traffic,Car traffic
541592332,Coal Power Plant At River,778,Germany|Europe,other,Other
1333763379,creative portrait Rear view asian chinese mid adult woman with transparent full helmet looking at a view from balcony,779,Malaysia,other,Other
1217806044,Global epidemic concept of viruses spreading around,780,USA,other,Other
514269723,Chemical & Petrochemical Plant,781,,other,Other
900749372,Aerial view oil refinery,782,Thailand,other,Other
1278970105,Post Apocalyptic Urban Landscape (Dusk/Dawn),783,,foggy_city,Foggy city
478177040,Colorful squatter shacks and houses in Saigon,784,Vietnam|Ho Chi Minh City|Indochina|Asia,other,Other
910944052,"Smog lies over the skyline of Historical architecture and modern skyscraper on the bund of Shanghai city in misty gold lighting sunrise, Shanghai, China vintage picture style",785,Shanghai|China - East Asia|Asia,foggy_city,Foggy city
1487044467,Recycle symbol made out of forest,786,USA,other,Other
1184782580,Air pollution smoke from factory chimneys dark scary sky with space for text,787,Thailand|China - East Asia,chimney,Chimney
627974832,Recording with Thermal camera people walking the city streets,788,,devices,Devices
1154961142,"Seoul, South Korea, city view from above, cityscape, smog and problems with clean air and ecology",789,Seoul|Asia|Korea|South Korea,foggy_city,Foggy city
1214924192,"Medical mask and Hand Sanitizer Medicare Equipment – Coronavirus, COVID-19 Protection",790,Germany,other,Other
1152916828,"Sky at dusk with vibrant orange colors over Dublin city,Ireland.",791,Dublin - Republic of Ireland|Ireland,foggy_city,Foggy city
1440681866,"Sand flying explosion, Golden sand wave explode. Abstract sands cloud fly. Yellow colored sand splash throwing in Air. White background Isolated high speed shutter, throwing freeze stop motion",792,Thailand,other,Other
484621275,Dusty room air,793,,devices,Devices
1271634077,"Orange haze over San Francisco Bay on September 9 2020 from record wildfires in Californa, ash and smoke during daytime",794,California|USA|San Francisco - California|North America|Northern California|Western USA|San Francisco Bay Area,other,Other
922658370,Big industrial infrastructure among mountains in Canada,795,Canada|Alberta|Grande Prairie,other,Other
1159158219,Low emission zone sign in London,796,England|Europe|UK|London - England,other,Other
1350698279,Aerial view of grassland field burning with red fire during dry season. Natural disaster and climate change concept,797,Ukraine,other,Other
1196460216,Smoking Semi Tractor Trailer Truck Accelerating Onto Nighttime Expressway,798,USA,other,Other
1302685982,Mount Piper Power Station,799,Australia|New South Wales,chimney,Chimney
1190440693,Technician checking an old oil heating system,800,Germany,other,Other
1368045206,Coal power plant and environmental pollution,801,Türkiye - Country,chimney,Chimney
1140998448,"street in berlin with traffic, backlight and blurred",802,Berlin|Germany,car_traffic,Car traffic
172199122,Traffic Jam (#1 of series),803,California|Orange County - California,car_traffic,Car traffic
1489443560,Steel and coal. Industrial area in the early morning,804,Netherlands,other,Other
1263755036,Taipei smog 2,805,Taiwan|Taipei,foggy_city,Foggy city
1308472129,"A diesel particulate filter in the exhaust system in a car on a lift in a car workshop, seen from below.",806,Germany,other,Other
1083076404,Chinese woman wearing face mask because of air pollution in the city,807,Beijing|China - East Asia,masks,Masks
1305242837,Molecular Structure Of Ozone With Transparent Bubbles And Blue Background.,808,USA,other,Other
1225987772,Portrait of woman wearing protective face mask,809,Serbia,other,Other
1461197333,"Green energy and sustainable, person holding smartphone connecting wireless to saving energy control with smart city, power generation icons graphic interface, internet of things (IOT), ESG.",810,Thailand,other,Other
1253300313,Asian woman wear face mask traveling to work by metro in city,811,,other,Other
1336363214,"Air Purifier In Living Room For Fresh Air, Healthy Life, Cleaning And Removing Dust",812,USA,other,Other
829781616,Fracking Drilling Rig at the Golden Hour,813,Gulf Coast States|USA|Texas|North Dakota|Colorado,other,Other
1391821283,Dirty Engine Motor Exhaust,814,Germany,exhaust,Exhaust
628799162,power plant at blue hour,815,,other,Other
1447870090,We have a solution for this air pollution!,816,Serbia,other,Other
1447117418,"Shard, London skyline and cityscape from skyscraper. City in fog, darkness and smog over the city. Aerial view over a big city.",817,Europe|England|City of London|Central London|Tower of London|Shard London Bridge|London - England,foggy_city,Foggy city
1418129358,Aerial view of big chemical plant.,818,Canada,other,Other
1285678654,Fort Martin coal power station on River Monongahela near Point Marion and Morgantown,819,Morgantown|West Virginia - US State|USA,other,Other
187498000,Removing Air Filter,820,,other,Other
1449666429,"Industrial pollution, background with copy space",821,Australia,other,Other
477013758,Scientist or doctor using clipboard and reading experiment information,822,,other,Other
1277353650,Sandstorm in northern Italy coming from the Sahara,823,Italy,other,Other
1340953635,Two volunteer women collect discarded plastic waste by the sea,824,USA,other,Other
1433295170,Excavator in front of a coal fired power plant,825,Neurath Power Station|Germany,chimney,Chimney
1410141134,Smoke is coming out of the chimney against the blue sky,826,Czech Republic,chimney,Chimney
1201294002,Smog Over Paris,827,Eiffel Tower - Paris|Europe|Paris - France,foggy_city,Foggy city
1303828850,Hong Kong Skyline Harbour Illuminated at Twilight Vertical,828,Hong Kong Convention And Exhibition Center|Hong Kong And Shanghai Bank|Kowloon|Central Plaza - Hong Kong|China - East Asia,foggy_city,Foggy city
1340348668,"Image of cityscape view of New Delhi, Uttar Pradesh, India, Indian apartment block rooves surrounded by polluted foggy misty sky, hazy sky pollution caused by car fumes exhausts and factory emissions",829,New Delhi|India,other,Other
163085701,gas flaring in the desert,830,Arabia|Dubai|West Asia|Persian Gulf Countries|Qatar|Saudi Arabia,other,Other
539213388,Molecular sieve dehydration system : Oil and gas Refinery,831,,other,Other
1341615616,"A metaphorical picture of the lungs of planet earth. An icon in the form of a lung-shaped pond in the middle of a wild, pristine and untouched forest. 3d rendering.",832,,other,Other
1502949123,"Parliament of Canada envelope with smoke from the Québec and Ontario forest fires in Canada. June 25, 2023",833,Canada|Ottawa,foggy_city,Foggy city
1360268426,factory smoke and forest save the earth,834,Romania,other,Other
1461263136,Single bare tree beside a coal burning power plant,835,North Rhine Westphalia|Germany,chimney,Chimney
998847074,"kid in protective mask walking with teddy bear and book on bridge, air pollution concept",836,Ukraine,other,Other
1248237786,Farmers burn rice stalks.,837,Asia|Japan|Indonesia|India,chimney,Chimney
1332811041,sunset in forest fire smoke,838,Coquitlam|Canada|Vancouver - Canada|British Columbia,other,Other
1490337669,Forest Fire Water's Edge - Forest Fire,839,Oceania|Burnt Pine|Türkiye - Country,foggy_city,Foggy city
1357502014,Dusty and dirty air above the city center at morning time. Shanghai.,840,Shanghai|China - East Asia|Asia,foggy_city,Foggy city
1340193028,Fire on board an oil tanker at sea.,841,Andorra,other,Other
1331719548,Beautiful Jakarta downtown at misty morning,842,Jakarta,foggy_city,Foggy city
1364579387,Equipment inside the chemical plant,843,China - East Asia,other,Other
182513306,Power plant with pollution,844,Germany,chimney,Chimney
1181216754,Realistic Dry Ice Smoke Clouds Fog,845,UK,other,Other
1367511829,"ESG concept of environmental, social, and governance. crystal globe with an ESG icon around it.The idea for sustainable organizational development. ""u200baccount the environment, society,",846,Thailand,other,Other
1302532331,Sun Setting Behind Oil Field - Aerial,847,California|Central Valley - California|USA|Kern County|San Joaquin Valley,other,Other
1319631656,Young woman wearing face mask for protection with pollution or viruses.,848,South Asia|India,masks,Masks
1170516404,"mechanic repair maintenance checking air filter engine,Repair fix a car concept",849,,devices,Devices
1310481097,Pollution app showing high air pollution,850,Serbia,devices,Devices
530923836,car pollution in the city,851,,exhaust,Exhaust
1309875407,"surreal image of a white cloud covering a woman's face, concept of freedom",852,Italy,other,Other
1128811230,sensor showing amount of particulate matter in indoor of modern industrial building with wide hallway blurred in the background,853,Thailand|Bangkok,devices,Devices
1203537475,Bushfire in Australia,854,Australia,chimney,Chimney
1277625186,Aerial view of a solar panels farm in the UK,855,UK,other,Other
1135438347,White smoke,856,Indonesia,other,Other
1215883194,"Fog or smoke set isolated on black background. White cloudiness, mist or smog background.",857,Russia,other,Other
524862959,Big clean filter,858,,devices,Devices
1303039005,"Urban industrial landscape, residential buildings buried in smoke and smog, chemical plants emit smoke into the atmosphere.",859,Russia,foggy_city,Foggy city
1320448836,Girls looking at a polluted cityscape,860,USA,other,Other
1143001747,Smoke against black background,861,USA,other,Other
1189376812,Clouds set isolated on black background.,862,Russia,other,Other
483227891,"Bike lane in London, Westminster Bridge",863,England|UK|London - England,car_traffic,Car traffic
